1	300	36159.47779003112
2	601	33298.06915170818
3	902	33266.32261069948
4	1203	33110.81302324867
5	1504	35282.354108813626
6	1805	32536.744391521115
7	2106	34569.2942802911
8	2407	32471.86626628607
9	2708	33617.61464234258
10	3009	34610.1730495983
11	3310	33909.95158265146
12	3611	33995.68370061486
13	3912	32688.865714732874
14	4213	34009.159153852896
15	4514	33016.9872686948
16	4815	32572.1390019359
17	5116	32606.569209167952
18	5417	33433.56874702332
19	5718	32656.642068010224
20	6019	31043.112599856773
21	6320	32006.823931838604
22	6621	32085.066865830653
23	6922	32774.49406978455
24	7223	33014.86730203482
25	7524	33655.09047356331
26	7825	29916.08473025626
27	8126	30455.15155099207
28	8427	32241.947409998873
29	8728	31733.0458013523
30	9029	31934.164436152783
31	9330	29932.064934037637
32	9631	28686.77636653664
33	9932	29381.58622241306
34	10233	31451.46121126933
35	10534	31429.018009627656
36	10835	29488.186753755486
37	11136	28813.86910028776
38	11437	35401.412151278666
39	11738	30106.614668637754
40	12039	29970.094103142957
41	12340	33169.81121466277
42	12641	32085.044446245673
43	12942	30963.990033082333
44	13243	29104.083813546727
45	13544	30098.68653308908
46	13845	31060.548055035415
47	14146	31665.4480489371
48	14447	31107.13682387998
49	14748	31894.384424805867
50	15049	29880.75836041752
51	15350	31487.140877802227
52	15651	31978.782809382585
53	15952	30879.178320877065
54	16253	29365.501800463862
55	16554	32531.584495598487
56	16855	32522.96555785173
57	17156	32558.092294436723
58	17457	31355.400809258957
59	17758	34680.99520027141
60	18059	33564.351186066735
61	18360	32230.480597756723
62	18661	34317.377985950116
63	18962	32410.740621193607
64	19263	32794.489185304046
65	19564	31755.377325144087
66	19865	30754.305997128427
67	20166	31729.10213320416
68	20467	29829.287185624013
69	20768	31690.91846378348
70	21069	32403.368969832514
71	21370	28700.301413956557
