1	300	15900.05445573426
2	601	16319.76995527109
3	902	17889.482367689703
4	1203	16768.34194250765
5	1504	16790.836080426423
6	1805	17211.387395070782
7	2106	15805.273357519065
8	2407	16236.609905639509
9	2708	16667.408502004957
10	3009	16299.536572479206
11	3310	17560.644478942424
12	3611	16967.17303227854
13	3912	17400.718154160484
14	4213	16146.559556597025
15	4514	16515.117029702556
16	4815	17089.479730140258
17	5116	16844.5990191469
18	5417	17361.585997430033
19	5718	17978.65296626081
20	6019	17879.117932995443
21	6320	18722.684565583513
22	6621	17611.677131258853
23	6922	17640.708167258184
24	7223	19501.00692918425
25	7524	18712.527515778973
26	7825	18398.99514660154
27	8126	18048.900609258413
28	8427	18588.083939728065
29	8728	19402.176035823246
30	9029	18534.922304410407
31	9330	17952.02500009663
32	9631	18078.53271360661
33	9932	18261.073914271477
34	10233	18563.44145395536
35	10534	19303.83533749235
36	10835	18598.959700662817
37	11136	18535.271337228005
38	11437	18237.56635119847
39	11738	19003.106917520327
40	12039	17944.78717130942
41	12340	18392.96427338573
42	12641	18179.350699339302
43	12942	18265.254806680336
44	13243	16971.915136525233
45	13544	17573.20776094876
46	13845	18741.850348893822
47	14146	18132.960201624785
48	14447	18999.598406533492
49	14748	18412.19142112939
50	15049	18064.294163559993
51	15350	19295.551853544774
52	15651	18291.88477452531
53	15952	17829.49211210824
54	16253	17924.13906711767
55	16554	18684.493428785023
56	16855	17700.652045077204
57	17156	19055.7290493039
58	17457	19243.818942651968
59	17758	18890.237064472058
60	18059	17867.410072397015
61	18360	17673.56806683677
62	18661	18733.892543708767
63	18962	18975.829700401668
64	19263	18908.57719332146
65	19564	19638.779953086512
66	19865	19143.408877812857
67	20166	19259.863355193604
68	20467	18994.259725343873
69	20768	18842.852334923755
70	21069	19481.53889996285
71	21370	18646.73366548878
72	21671	19254.402008809087
73	21972	19186.150977256715
74	22273	18970.528640640514
75	22574	19151.32884920243
76	22875	18531.728389570675
77	23176	19503.021099939095
78	23477	19173.895821315073
79	23778	19563.02476522486
80	24079	18877.33681479501
81	24380	18908.484056194804
82	24681	18482.089443452358
83	24982	18164.278146204506
84	25283	19030.325387648092
85	25584	19200.236621201348
86	25885	18556.847135576834
87	26186	18867.75432514318
88	26487	19435.514732322514
89	26788	19264.629541664224
90	27089	19157.461541201144
91	27390	18735.782904238466
92	27691	18194.55713655041
93	27992	19333.591842714104
94	28293	19286.88176816908
95	28594	18901.372855583217
96	28895	19907.198815223695
97	29196	17985.883292105987
98	29497	18694.738136700584
99	29798	19497.918800178137
100	30099	19082.221533543274
101	30400	18655.1882576926
102	30701	19516.59983829964
103	31002	18900.34777685593
104	31303	18988.946762069838
105	31604	19380.97823109068
106	31905	19552.088610067014
107	32206	18587.69936941134
108	32507	18491.418791411095
109	32808	19438.60216004419
110	33109	18693.926513169245
111	33410	19027.15244598428
112	33711	18075.62381384929
113	34012	18990.37869591481
114	34313	18808.73274862706
115	34614	19009.116392593176
116	34915	19605.19021053681
117	35216	19722.846517578437
118	35517	18667.431827801163
119	35818	19088.066148316164
120	36119	19347.661672169823
121	36420	18409.547483132763
122	36721	19112.311796000853
123	37022	19520.74230340049
124	37323	19457.91880891763
125	37624	18579.514466955123
126	37925	19158.72520048125
127	38226	18897.38082578183
128	38527	18439.916266086588
129	38828	18733.091958876386
130	39129	19558.65696035801
131	39430	19760.65288787306
132	39731	18564.153656709266
133	40032	19047.117607392658
134	40333	19151.923536445516
135	40634	18186.43557647742
136	40935	19023.478726564714
137	41236	18720.28817753653
138	41537	19090.36075028751
139	41838	18950.198147865623
140	42139	19319.516098122414
141	42440	18909.39242658793
142	42741	18968.335541497734
143	43042	19276.6811255822
144	43343	19373.152265035907
145	43644	18944.571321118263
146	43945	18819.848286376553
147	44246	19442.2560438617
148	44547	19202.476450231603
149	44848	18926.72283201117
150	45149	19209.344422532315
151	45450	18814.949497932575
152	45751	18720.427028992086
153	46052	19511.43620605971
154	46353	18278.442657115895
155	46654	18971.279992918233
156	46955	18395.310411804832
157	47256	18881.767594827223
158	47557	18712.365045452247
159	47858	18555.63012399003
160	48159	19301.463760077226
161	48460	18707.76529364341
162	48761	18339.496437159083
163	49062	19558.011439346228
164	49363	19655.831327107768
165	49664	18660.041876188254
166	49965	18948.980639114445
167	50266	18115.956094234796
168	50567	18525.716498249716
169	50868	18797.477804325947
170	51169	19628.433888463456
171	51470	18420.791432349637
172	51771	18102.421017680557
173	52072	19069.7757745169
174	52373	18465.07716668042
175	52674	19184.79791487634
176	52975	18712.46167260512
177	53276	18449.183058563493
178	53577	18513.209159011465
179	53878	18542.749167888025
180	54179	18897.631352559878
181	54480	19132.86856826742
182	54781	19588.146759668543
183	55082	20076.033304950604
184	55383	18674.53664551472
185	55684	17794.31704373448
186	55985	18662.367974997873
187	56286	18578.684208459457
188	56587	19176.241875867632
189	56888	18643.463608734943
190	57189	18769.398034628673
